text,label,source,collected_at,predicted_label,confidence
"Terrible buffet! For it being the Palm's and renovated and stuff, this buffet sucks. It's not worth the price. It's dull and the food is terrible. Save your moohla, go the food court or walk across the street to the Rio's.",negative,yelp_reviews,2026-03-27T03:28:40.632390,negative,0.9998
"Pure garbage.  Being a Pittsburgh resident all of my life, I have been dragged here many times by people that don't understand how terrible this place is.\n\nThe service usually is sub-par and that is only topped by the lack of quality food.  It's bland, you could do better at home style cooking.  The salad bar lacks true options, and for this type of food why not just go to Denny's where you're getting somewhat better food at a better price.\n\nPeople that like this place are usually collecting social security checks and trying to get home and in bed before the 5 O'clock news starts.",negative,yelp_reviews,2026-03-27T03:28:40.632390,negative,0.9998
"Pizza slices, sitting in a pizza pan on the deli counter (no heat lamp), looked like they were sitting around for five hours, dried out and curling up. Not appetizing at all. I walked out. Was told they have new management. I'll wait for some newer reviews before heading back here.",negative,yelp_reviews,2026-03-27T03:28:40.632390,negative,0.9997
"I'm not sure how I was so mistaken about how great a restaurant was, when the premise is you boil the main course of meat to eat it. Mmmmm, delicious boiled meat has been said by no one, ever. \n\nWe used to love the Melting Pot in NC before moving here. Going to this restaurant was an event and you knew you would be dropping some serious $$$ to eat there. When I saw the Living Social deal for $45 for $75 it seemed like a no brainer and a fun evening out. Boy was I wrong. \n\nTo me, $45 for $75 says they are going to give me a $75 credit for the tab of whatever I order. For a tab that can be close to $200, this seemed like a deal so I bought it. I was surprised when we arrived and was given a \""""Prefixed Living Social\"""" menu instead of a credit on whatever we would like. This, I also noticed, came with smaller portion sizes than what the regular menu came with. So they limit what I can order, but expect me to tip on whatever the full amount would have been without a credit? We upgraded some of our choices knowing it would be more expensive, but it still didn't make for an enjoyable evening.\n\nThe locations in NC are set up so no booth is right across from another booth, they are kind of staggered for privacy, here felt like we were eating at TGI Fridays. The couple that was set directly across from us had requested a more private table that could not be accommodated and they made a scene. Uncomfortable, to say the least and not the date night I had in mind.\n\nYou better be a fan of garlic to eat here, because aside from the dessert, it's in every choice of every course and something about a plate of raw meat and seafood being set down in front of you, with instructions of how long to let it \""""cook\"""" as in- if it walks boil two minutes, if it swims boil a minute and 1/2, is less than appetizing. \n\nOur total bill came to $180 (before the $75 credit or tip) and we left disappointed, vowing to",negative,yelp_reviews,2026-03-27T03:28:40.632390,negative,0.9952
We just hired Gamez on Wheels to put on a birthday party for my son and it was a hit! Those kids had a blast. They will be talking about this party for a long time. Great customer service and very professional staff. My son and his friends also loved the game selection. Gamez on Wheelz does it right and I would recommend them to anyone.,positive,yelp_reviews,2026-03-27T03:28:40.632390,positive,0.9998
"OK let me preface this - I learned on my most recent trip to Las Vegas that I don't really like buffets. However, this buffet was the worst! We got there around 9:45am on a Friday looking forward to some breakfast. It took about 45 minutes for us to get seated, and when we sat down they began to remove all the breakfast items and replace them with lunch! \n\nWHAT! IT'S ONLY 10:30! WHO EATS BREAKFAST MUCH EARLIER THAN THAT IN LAS VEGAS?!?!?!\n\nI was so disappointed. Now I had to change my entire idea of what i wanted to eat. And once I did do that, the food was sub-par and very lack luster. Basic buffet food with nothing special. \n\nThe shining star of this place was our waiter, who was excellent. \n\nBut generally, I would avoid this place!",negative,yelp_reviews,2026-03-27T03:28:40.632390,negative,0.9994
"Applebees has never really impressed me, but I love their grilled cheese. I was really craving one so I got curbside to go and they gave me the butt of the bread. WTF? I just paid $10 for a sandwich and its half the size because it's the butt as well as being the butt - which was stiff and thick. Gross, I'll be checking my food from now on before I pay. I understand saving money but nobody would want the butt of the bread, consider your guests. They always have extremely slow service inside too. :(",negative,yelp_reviews,2026-03-27T03:28:40.632390,negative,0.9968
"Been coming here for years, have not ever had an issue with anything. Don't  understand some of the low star ratings, Feel like people are very opinionated when it comes to Italian food. The food is fresh and tastes great. If your looking for sodium drenched pre-packaged Italian food visit your local \""""Italian\"""" Chain.",positive,yelp_reviews,2026-03-27T03:28:40.632390,positive,0.9989
Really good coffee and service. The daily bakes goods are excellent. Make sure to try their flat white latte!,positive,yelp_reviews,2026-03-27T03:28:40.632390,positive,0.9994
"I don't know what Petco these photos are from, but this Petco is pretty lackluster.  Grooming looks like a little hole on the wall and training isn't really present.  \n\nAs normal, it smells.  I think it's the ferrets and the fact that they house too many pets per cage.  I've even seen a dead white mouse under a pile of live white mice...like it had been suffocated by the mass.  The employees seem like they are bored and just there for the paycheck.  Saltwater aquariums are a nightmare, and bugs everywhere around the reptile section.  \n\nNot worth the effort really.",negative,yelp_reviews,2026-03-27T03:28:40.632390,negative,0.9952
"Before I thought grooming meant just a wash and a haircut. Until now! Eliot had the best care and haircut he ever had, the details on his new haircut are just so perfect!",positive,yelp_reviews,2026-03-27T03:28:40.632390,positive,0.9999
